Product_ID,Region,Demand,Lead_Time,Supplier_Reliability,Promotion,Seasonality_Factor,Date,Stock_Remaining,Stock_Needed,Transportation_Cost,Distance_to_Be_Covered,Profit,Loss,Carbon_Footprint,Transportation_Risk,Warehouse_Capacity,Order_Frequency
1431,1,905,7,0.8766794282116518,0,0.8714633393344715,2026-12-01,444,903,424.74328916391113,415.7476377231395,1617.4331736117913,58.5976358762752,59.111878290572704,0.8588472003726083,565,7
1432,1,222,13,0.8336557177015426,0,0.9489117225927901,2026-12-02,406,227,431.7653988993276,496.77090817343355,2177.3872403022788,952.2739596286872,294.2713475337732,0.25468454867471274,253,24
1433,2,516,5,0.967288438493974,0,1.0371693216040287,2026-12-03,420,938,420.7785280180279,873.8860531288094,3852.1680133796767,612.5417734210956,457.99500669677127,0.8207153665882583,269,9
1434,3,630,14,0.9097819263280144,0,0.7035355224818048,2026-12-04,296,896,390.72745638089464,308.38439364301064,2702.0890643341336,103.81491312249157,131.6245941640762,0.21320424072021213,371,12
1435,3,465,5,0.837839158478071,0,0.6557516228655298,2026-12-05,307,536,417.3251385599607,167.66907739768345,1192.2195952559862,857.4385584698381,208.69021470069416,0.50612816630092,209,4
1436,2,989,14,0.9440767997172892,0,1.380421902873605,2026-12-06,210,827,368.39293650780735,149.4110259524572,1592.5921903745257,522.6931365108132,198.9741553334065,0.6149306938114988,250,5
1437,2,498,9,0.9022227276979001,0,0.933723702831421,2026-12-07,492,710,367.93333552651546,828.7246638059504,4876.652915382008,771.9321122398733,210.17321392988816,0.4699734984803351,530,9
1438,1,136,9,0.920862596448064,0,0.9120936096325392,2026-12-08,337,296,366.9447189967232,763.8708294667967,1179.559028421978,126.75619562541507,68.84871370479594,0.8614699483334468,550,7
1439,3,150,13,0.8921796676413164,0,0.5356121502728415,2026-12-09,432,303,305.61711587128167,502.6688876358781,3767.363405051848,906.9104318295861,175.55795769441488,0.3665701784732841,742,14
1440,0,57,9,0.9657417967636013,1,0.9979763025873932,2026-12-10,410,549,245.33889338593778,282.1227138112316,2651.082379967925,590.5354396820256,182.685340715106,0.5219021304784509,879,20
1441,1,894,12,0.96591254313661,1,1.0541697216110002,2026-12-11,133,590,392.07810646462195,680.8370437871853,3868.7074679847187,738.2606807490411,439.642421820316,0.1603599483837309,122,22
1442,2,249,6,0.9418777643648772,1,1.0588408709546666,2026-12-12,329,401,219.45840543469663,48.04876645814511,3475.009585149769,31.37968801685298,208.45220320926614,0.7817796640625256,466,27
1443,3,554,6,0.8210802754792925,0,1.2070311693228843,2026-12-13,65,561,317.1608525910477,572.5455375099948,2476.252357494467,315.30490019900316,251.2475329520981,0.4306907167551558,750,17
1444,0,136,5,0.9677707723808138,1,0.6774818349910118,2026-12-14,279,827,273.34224808715254,404.44091705206904,2092.598711073802,267.4454143954117,221.3321269461749,0.6604256924735978,919,1
1445,0,92,9,0.934202596106582,0,0.7522231342306188,2026-12-15,421,62,210.64891083748046,978.0810374738488,3894.6166446025645,949.5949952878708,104.3030523207118,0.6457965048395347,338,25
1446,1,434,10,0.9394048332008599,0,1.3107304652304128,2026-12-16,27,608,489.8759681809853,512.4846466194208,1954.135428169219,185.33856888033606,495.6605409765308,0.6410103142673974,533,15
1447,3,670,8,0.8725965680807743,0,1.447170616843394,2026-12-17,411,200,203.5006580807278,556.7450749257652,4044.971660398558,707.0517267140925,421.62133581712885,0.5055506230059529,803,24
1448,3,484,7,0.9758559112314014,1,0.6359327473673206,2026-12-18,116,99,223.717225489212,715.239036808391,3559.2937984960336,42.753537749293024,293.41413816231506,0.32201503243827256,226,15
1449,2,457,7,0.9450743200469716,0,0.9976495545052182,2026-12-19,492,264,164.6350007032273,489.69309631439023,3099.51126604926,197.68408569423858,264.3640224751271,0.6000756468491091,640,29
1450,3,532,6,0.8225180933058389,0,0.7141762527395868,2026-12-20,369,693,429.1922501257162,232.3229330839839,2159.6039820603382,338.59735425435275,342.1646264583541,0.8694332030489745,732,1
1451,3,713,5,0.8815556068812326,0,0.5600731683549824,2026-12-21,486,421,334.63576022179575,541.9050680829636,1422.8661099486872,794.5058478747417,196.8940168354572,0.7671594047570511,297,29
1452,1,66,13,0.9772760723920284,1,0.8255033381261354,2026-12-22,449,162,345.2157025889543,944.8261821818132,3696.889105582987,789.9765800618004,72.62729165951535,0.18701458524302128,785,15
1453,3,694,4,0.8094393403394758,0,0.6436876251842127,2026-12-23,316,301,428.22456471963915,415.8118782867871,911.0715222676141,952.6018617431619,231.94256612660922,0.11854992126924008,755,27
1454,0,197,3,0.9922833239284099,0,1.2099330734342462,2026-12-24,429,390,237.16786345195175,682.8445454496763,4867.440152700919,916.7675026668848,492.7899098335373,0.49917708549634776,581,2
1455,1,326,3,0.9358325136639125,0,1.0337254136714444,2026-12-25,324,102,177.4533701520855,978.2538469968281,4904.365615769694,81.51459504501635,132.05606264497527,0.7206634813717889,278,29
1456,1,281,6,0.9262751955286753,0,0.6438344709903109,2026-12-26,113,179,179.36214559756158,831.6230898536556,1086.001771811624,829.8677221446958,287.4673814688375,0.3511220425337659,968,4
1457,2,875,4,0.8541118512975983,0,0.5092415884055144,2026-12-27,74,885,393.04792858490373,662.4437917524905,967.7089533753601,451.1735795400168,53.8346283447104,0.660990622323382,622,17
1458,3,976,12,0.8497583577478355,0,1.3081570490242127,2026-12-28,201,242,345.646061784979,738.6365234472092,2357.2252718736354,865.8860907297334,104.91418183036316,0.8455370113910473,750,16
1459,2,415,12,0.9884116438977191,1,0.6761944061642475,2026-12-29,426,640,182.53555143283555,937.1184155369043,4836.57472517226,89.28625153113057,314.2362652102027,0.4671876055477351,536,18
1460,0,277,6,0.8596544908468245,0,1.106216642220766,2026-12-30,58,106,158.02615785616942,960.1545833563531,2301.3990465400084,822.7691015073357,183.83626827852572,0.2953277249844975,864,21
1461,1,700,3,0.9551010593437999,0,0.8369219130767456,2026-12-31,385,146,148.2749220647891,969.2784490187759,2137.1094879455068,159.6425190007743,457.55801890728117,0.8342062896641977,956,16
1462,1,485,4,0.8786243596414158,0,1.0854859383150357,2027-01-01,14,247,351.1194590812151,629.3852119204968,3666.1327654944703,333.8416300693422,232.77639468075563,0.4778111712029719,413,8
1463,1,448,9,0.8278508141569408,0,0.815653626982324,2027-01-02,230,696,100.04745796434,390.86453336658417,1304.2905646785216,28.84840029002167,143.61511870897363,0.4262714453400881,118,6
1464,0,260,5,0.8021430595390718,0,0.5869395606922542,2027-01-03,104,196,107.32773704141749,141.82159766673695,2134.9556760818814,123.72808818713854,295.5162961781166,0.38268925723273917,259,22
1465,0,440,13,0.9088514674030502,0,0.7229500085577536,2027-01-04,164,733,255.8212542504381,391.6925213269989,1810.883508235195,445.7258854123827,407.7381358291832,0.4384135619510505,917,20
1466,2,548,7,0.9951557637097865,0,0.6880585664790756,2027-01-05,198,624,376.53994571046496,943.5259001882629,3206.9058018378178,818.3383356344704,58.738863288827666,0.6389262833458866,221,2
1467,2,589,10,0.8738272387618409,1,0.9280193524396438,2027-01-06,403,626,378.0157505989616,890.8991097864657,1232.3879879637373,773.6697713650498,277.4840533835186,0.4469757017761232,171,19
1468,2,612,2,0.871438466798609,0,1.1582837834261572,2027-01-07,353,344,272.04730944307624,528.4230654422498,2969.155650228063,235.29776177631322,398.0419505272158,0.35937911084737617,154,13
1469,3,540,14,0.8688183235698884,0,0.7638060749463575,2027-01-08,34,772,376.42944264182785,541.6372137279848,4358.959654715802,151.690449069281,96.61489458441312,0.6949101324477757,559,22
1470,1,491,14,0.9041087674609717,1,0.512069935300618,2027-01-09,161,670,308.43847183205014,315.8311460990198,2813.7674601842086,389.26346298177003,456.25933351991546,0.262377141619517,268,22
1471,1,310,5,0.8881329766848587,0,1.0189373642647568,2027-01-10,244,843,490.7725667189261,459.9628111697766,3575.734776941383,883.2683472128847,169.03283448508222,0.26154697971271046,710,21
1472,2,822,9,0.9759829253454029,1,1.105759489358972,2027-01-11,469,733,164.98408553473323,717.3040090000012,838.6160795506979,91.42507416300316,126.77162347077206,0.6571484292391654,681,6
1473,1,399,11,0.901104158344698,0,1.4628704940018098,2027-01-12,286,61,340.26690708224226,408.406418391314,2520.5251066116934,542.9140103443502,315.16523280620356,0.7933652241515786,248,27
1474,2,401,3,0.9015515676377138,0,1.089470803093247,2027-01-13,382,967,296.49551038040147,196.10403335527351,927.0192534613338,88.8074794030419,128.76401561811304,0.29296867159770357,728,6
1475,3,569,14,0.8276743189441114,1,0.9711725593781418,2027-01-14,470,382,177.78653786307777,545.450983036827,3197.577541039956,470.21212116423897,355.865684167032,0.25289997998114366,125,13
1476,3,369,9,0.9965479081820772,0,1.073401625897704,2027-01-15,18,269,399.99617285668137,233.0835423397847,1764.7446702821833,126.79151216098228,270.54593689929345,0.6362447050326019,347,1
1477,0,187,14,0.849994578173766,0,1.4279006298620271,2027-01-16,451,447,210.2032079727981,974.544680452474,1792.6962394628658,80.33693499936479,99.48018279298097,0.5966420174185222,996,22
1478,3,599,11,0.8146728134919206,1,1.3283781456016461,2027-01-17,279,391,252.68392763741664,396.43651487183456,845.4503171524133,190.84933306358477,460.62056056192165,0.45780187721568977,820,21
1479,2,672,6,0.9326292497950418,0,0.822978733363808,2027-01-18,339,847,249.93222783501201,910.568321893025,1896.0703764833047,255.25601936876618,352.9424344835976,0.17668851187866236,326,24
1480,3,417,4,0.9190732740313745,0,0.7372543636571373,2027-01-19,422,561,197.68178927517954,233.29845663758806,2780.047296981938,276.26537913142477,295.6968619401956,0.17342834478549873,725,9
1481,0,269,7,0.8830291307985492,0,0.7626336123660736,2027-01-20,347,221,272.28213267936206,197.31691525271867,3130.9704642729266,645.2679472473328,218.45327690755883,0.7218734312354836,805,22
1482,1,386,8,0.8844384467761356,1,1.0044210397152131,2027-01-21,181,517,289.33835237104734,620.73211774934,799.9949807412049,54.98187562288126,110.68695710171227,0.46141529391654845,583,29
1483,2,272,6,0.9570127842092863,1,1.2440494512285778,2027-01-22,422,797,397.688669123723,781.5852875202875,3431.5663357223157,80.80905990536414,368.38326697759493,0.7863736729932471,932,12
1484,1,697,5,0.8391425280199298,0,1.003219207182962,2027-01-23,400,215,406.02742975081486,571.096918213852,2699.940923390726,188.7061614792671,416.1451190130767,0.5597869212310899,109,12
1485,0,817,6,0.964050663788978,0,0.5677963958281126,2027-01-24,146,748,163.42238731666484,237.49772676920676,2916.0860356140565,872.063069181422,106.61848247224067,0.5949905129741062,194,26
1486,0,409,5,0.9297494227790036,1,1.2235807004399808,2027-01-25,373,219,337.10891973101286,47.5154192551561,4247.585031955076,628.6049260632328,272.55543104216406,0.847355553526843,220,4
1487,0,970,8,0.8837939547559049,0,1.3059701286709537,2027-01-26,175,613,458.4791193117582,622.1059329790951,2040.0190038718995,730.3696591879556,268.18078414662034,0.2316927152315504,225,19
1488,1,378,1,0.8916057233167738,0,0.7894978651197196,2027-01-27,162,561,143.51464355382433,139.7268531118928,1283.2300011426562,370.36215555765915,207.46026869898543,0.5344193834375968,648,16
1489,1,512,11,0.8513294414372192,1,1.1641257392833504,2027-01-28,415,880,289.16561781365544,349.7446231620079,2983.1457906812934,213.22034907000088,405.2038529263123,0.14651087997282783,168,26
1490,1,995,7,0.950422866539395,1,0.9265919010543934,2027-01-29,174,238,400.1412489633371,679.0269061345192,4752.598628908575,37.961360962912806,94.78840271308113,0.3871400383056953,396,12
1491,1,610,10,0.9025749484610536,1,1.3891193557274428,2027-01-30,493,169,344.5965337529373,107.04320617710256,2830.4132863150903,488.53561997189223,142.2586511924405,0.21847879984096413,785,1
1492,0,853,10,0.8641709085499687,0,1.34522555816074,2027-01-31,46,154,140.23426263864957,135.97896498611624,4243.604783537779,574.2809642273129,50.721246013328035,0.25026876982765645,600,23
1493,0,431,11,0.91921002315219,0,1.0254319983096423,2027-02-01,255,723,258.642450140389,71.04954523433008,3906.6442450746486,897.0027943777118,217.8434246373567,0.8478357760484225,144,21
1494,2,885,2,0.9991468904102646,0,1.1915055458135946,2027-02-02,447,856,302.8957992867456,996.1183376177584,2832.488541544242,882.0929787489939,181.0301755551674,0.5885460225639046,734,4
1495,2,639,14,0.8870524559313108,0,1.3833497010221039,2027-02-03,173,90,498.33824068650915,393.2060009155654,3413.9964994404013,424.68515847225495,440.14729269117043,0.8137265065518514,481,9
1496,1,666,9,0.9841382801557239,0,0.9957170100782755,2027-02-04,102,938,171.4431637294611,906.7372160572882,2330.0608284349632,423.57792900346215,385.6146098342697,0.4548161475125997,126,7
1497,3,218,1,0.8690033679849133,1,0.813250740488822,2027-02-05,120,925,492.969506864045,300.64978204003927,2887.829100937372,161.1228967158337,88.01248845302234,0.5781146773307068,804,10
1498,3,266,11,0.8109465413849972,0,1.2536661379095813,2027-02-06,418,726,250.45991369177756,755.6705394890909,2782.785898807856,257.44898784259084,383.43016177806663,0.1256756097543411,596,13
1499,0,427,10,0.8408484212736858,1,0.7200662547846918,2027-02-07,349,370,180.12819442952855,226.8759501492551,3690.9966333099783,925.6635763208915,353.93009963880064,0.4756017858194673,951,8
1500,0,168,6,0.8837390286655369,0,0.888531148006042,2027-02-08,144,935,265.64363284959836,503.34146255176773,2344.915937103272,141.0360109352021,176.77592312014838,0.5512453386750306,235,20
1501,0,239,9,0.8439269857189138,0,1.3657272371067937,2027-02-09,41,384,345.59804961392683,826.3695819028218,948.9520517996302,968.6995467436516,56.95734861707452,0.11342217141243599,806,10
1502,2,816,1,0.8000454076436512,0,1.224422340269315,2027-02-10,366,209,185.39895756439836,818.1710549061318,4049.192852661303,504.7385502151964,101.8230806249206,0.7315913414589122,148,28
1503,2,419,4,0.9830003075495055,0,0.9038110052474992,2027-02-11,28,313,216.5756333208511,796.3379101890478,3581.8385149769338,456.6067747668311,162.4734880783517,0.3363383874212844,707,10
1504,0,827,4,0.9687758822461858,0,0.7147445024083574,2027-02-12,453,914,441.8186006941159,825.4970689081673,4775.555549558145,174.6383806863545,417.4800647685373,0.4619896599686162,606,8
1505,0,198,9,0.9484584462973894,1,0.8559683908322365,2027-02-13,379,579,499.60378466754713,219.35755849282046,2429.222791315383,661.5412504824808,259.3907716585139,0.5285042282438596,220,20
1506,0,725,11,0.8335629191292058,1,0.784104149227433,2027-02-14,272,734,227.26907659937058,487.39410983478257,851.9254560999261,459.84551836224784,463.2779869065726,0.8937577225027468,860,15
1507,3,701,5,0.8240727152419972,0,0.6760892879438539,2027-02-15,464,526,159.5427215799761,490.02275985118706,1047.2854386345934,370.66306791322125,405.11680675173494,0.1793473174993463,316,1
1508,2,908,5,0.8135209498944767,0,1.2433329135656566,2027-02-16,13,401,417.26832799761667,891.5974624744333,3979.937944413851,264.51621858529194,179.19868092980306,0.5442236497795985,725,27
1509,3,537,6,0.9448058377545843,1,0.7520698868501715,2027-02-17,407,594,340.1822749100581,303.92291110543454,804.9077725037087,66.48680301487198,430.4129704612308,0.5244753166402155,625,15
1510,3,819,1,0.9857615921375771,0,0.9541674701677638,2027-02-18,440,822,140.16045735024045,932.1809344551577,4585.217652181784,519.3281165510958,102.52617818484066,0.15512775648254573,673,24
1511,0,423,1,0.8861071641826074,0,0.8858594468361091,2027-02-19,305,259,478.7085925744084,456.28777894303806,1767.4255008283342,312.90833305863674,66.25288420430138,0.6071506881560997,142,17
1512,0,830,9,0.8238281343992097,0,1.4820773786356307,2027-02-20,312,545,131.2198113599568,673.0891331456446,4544.955682606962,707.8652030027721,323.84215441099207,0.32948354711504846,851,13
1513,1,742,3,0.9024785641464214,1,0.8910922441482205,2027-02-21,484,944,350.1425606534565,276.194281156541,3980.7808196042574,723.5223567491524,203.78436569583738,0.18301437293169656,195,12
1514,1,209,4,0.869766381491726,0,0.5799824827967548,2027-02-22,188,891,269.57490235743256,416.1951257629942,4420.404663312605,332.10701153779644,198.2415589981912,0.24291354473476218,126,3
1515,3,400,1,0.8749649848699996,0,0.589825752572084,2027-02-23,359,431,322.64956729597435,712.702922748449,1463.1786129648458,669.1206835667609,359.24368375925934,0.7588825865723142,935,23
1516,2,961,9,0.9242661248311415,1,1.0907537213530647,2027-02-24,294,725,185.28567826405776,517.6196704324992,3180.620731161057,258.6752402794943,432.5467225203067,0.18329980994991513,994,19
1517,0,337,8,0.9437436226524405,0,1.0993635517382656,2027-02-25,182,530,375.24415970026064,931.4009315714505,921.1510943259016,727.173726242153,194.97897740309065,0.4735419105922597,341,29
1518,0,337,2,0.8221207197746322,0,0.918758990482655,2027-02-26,351,968,483.88787565333587,739.7537162385026,1410.2634539271917,16.077145545221995,196.25621991012537,0.256218496943377,586,24
1519,3,941,8,0.8071180461612953,0,0.9318436923120297,2027-02-27,35,985,283.37034961796627,568.7588962554939,1894.560023017708,151.60876698531277,290.2329676815742,0.22985588966800963,339,5
1520,1,275,7,0.998866060537143,1,0.5539325828408712,2027-02-28,369,54,309.18331102729087,887.8030590856861,3833.656661795104,245.0086619074362,343.9326209361979,0.26456940753365804,403,3
1521,2,572,11,0.8465456697831104,0,1.0165465103892624,2027-03-01,36,83,195.92466822755253,668.900824900857,611.2147072481749,772.9354869865064,141.30760799983003,0.4942263476156963,166,21
1522,1,571,6,0.8107661049816919,1,1.0047394753803518,2027-03-02,495,841,456.74719350043245,650.847268686228,4564.027772924614,66.37625308440853,460.7056188103427,0.29023073688925705,380,5
1523,1,832,1,0.837975065819184,0,0.6495493185569445,2027-03-03,13,194,488.46976205598327,253.907619816151,818.6158117081477,188.05714371553094,344.48743573340545,0.1773863602820483,291,24
1524,1,322,7,0.8077915692696929,0,0.6038393861109276,2027-03-04,410,400,414.5187540344217,400.9083958729288,2194.205879050822,358.62410550519405,331.3228151156442,0.7411206953977348,218,28
1525,1,985,10,0.8783621789234344,1,0.6235724905994905,2027-03-05,122,632,317.1094008639216,686.4706160779813,864.9033274786286,9.174994152910898,456.8880362304957,0.5318571225373486,251,9
1526,0,451,7,0.9604803568902649,0,0.6010282464912585,2027-03-06,82,514,482.7187298034523,892.8737943683262,3960.3552939651818,762.1209753744085,458.2692862675147,0.22548292189485775,876,6
1527,0,232,13,0.8682488899515441,0,1.1097081955367598,2027-03-07,158,397,161.54002214691073,322.39199890846606,1135.9173803124054,560.1051496721345,110.99755428192019,0.47714387890573606,491,16
1528,1,714,14,0.8888366813756733,0,0.6964826524029186,2027-03-08,493,791,291.3963439580874,223.33076572355486,4481.406096181059,900.6793870200173,115.28397679094026,0.1546899998983279,330,10
1529,2,537,9,0.9351173547134878,0,0.7514301521874635,2027-03-09,328,174,315.04228269056523,597.7590190276973,2885.9989396618676,31.031032544945436,392.87691452306643,0.5643438908950068,450,16
1530,3,876,1,0.9017788140139761,0,0.6735721441514397,2027-03-10,101,839,296.7665679009507,76.525127121686,4768.127687549282,271.39068376632025,480.5959754947867,0.37224385567838525,860,3
1531,2,895,2,0.9722891372042648,0,1.457835304448503,2027-03-11,336,320,420.9673148714813,717.3962844355051,1806.624107636879,731.2516574367022,349.93115533089855,0.1828228237041313,670,18
1532,2,173,11,0.9732071350091513,0,1.3546174631518353,2027-03-12,82,406,368.1611564065456,706.107157854606,2544.42268345276,675.1494194489744,235.09264937322655,0.24691507989471795,628,11
1533,2,675,9,0.8019821390982308,1,0.7304948373515209,2027-03-13,43,576,150.66338636730467,361.4163706762935,3624.1113304831006,243.05744060470792,357.5629128981855,0.3765621638805813,270,19
1534,1,839,13,0.9556092612966398,0,0.827566293922126,2027-03-14,67,803,238.58052293722415,893.7508768114527,4243.609906569322,595.6877349680622,152.9652093604425,0.7451259634337942,962,25
1535,0,463,9,0.8921467200483348,1,0.7098928423049972,2027-03-15,47,547,235.63073935475452,507.15933012373625,2396.10689485523,793.7576531077538,499.0848349135027,0.2390045569838587,231,23
1536,2,774,13,0.9977681082607326,0,0.9918759594608237,2027-03-16,56,202,326.25287711717147,649.3073011860074,4515.946422472239,33.380703334614736,243.98834803655814,0.18773137719423866,456,15
1537,1,221,6,0.896646415175087,0,0.5196105324742536,2027-03-17,74,102,216.5833670631588,217.48269711895446,1030.9424374597786,717.6283968694148,469.25870112891295,0.5127512051725475,747,11
1538,2,337,6,0.9973791890776595,0,1.1713680088967957,2027-03-18,21,198,146.90870782156424,423.1669318084,3689.0812346454295,252.09706511397556,243.85912378869872,0.5469575711842118,141,27
1539,2,484,4,0.9509138722411473,0,1.0231581498176416,2027-03-19,131,552,361.47306626285416,863.7933648670704,2066.895419961472,947.8512885341323,467.6629015048656,0.17219305413393374,404,25
1540,1,735,4,0.8497209769226612,0,1.3986389283011031,2027-03-20,464,919,440.414775414009,220.81015215601937,956.0096785966864,538.2202213611083,201.05844866596203,0.3275875833658416,105,29
1541,0,162,5,0.9076789958573915,1,0.6643926843284141,2027-03-21,455,499,472.64323818636956,396.6686338165441,2239.9905056090174,33.38618263128112,392.24434309511304,0.3102112303314033,428,22
1542,0,937,3,0.9984271278957165,1,1.3041092460611317,2027-03-22,301,268,489.03136706379036,324.89577898384863,4460.9703101850555,403.43061878255526,477.9509055840573,0.24897728756889226,269,24
1543,3,966,1,0.9715061215503847,1,1.2919610144667157,2027-03-23,442,674,412.4467384836056,159.5990830161323,4912.40242079888,966.3118582194858,340.6913051880957,0.352510501760523,899,10
1544,1,171,1,0.8194733787582442,0,0.6271811892168869,2027-03-24,417,849,155.88097131676085,296.8207389462602,2267.5993569521715,730.3729932442136,354.90435159869423,0.12968680923063733,437,27
1545,3,593,12,0.9412743993619992,1,0.8985592241441276,2027-03-25,266,326,441.2447296946898,240.44456073946458,4488.873745128688,300.4790036864622,96.29881039492301,0.6212398263627827,826,9
1546,3,271,13,0.8691159171741627,0,0.6701526411445169,2027-03-26,286,501,259.9840293529896,924.357694156714,2793.444873088452,575.2672943138663,263.3989762237554,0.8907897160270729,168,3
1547,3,680,7,0.8013964523760697,0,0.7547205004575489,2027-03-27,394,477,391.96452551694546,743.668016497368,3726.5676694877366,599.1013556195962,449.0399327390544,0.6072374139753991,981,23
1548,0,88,1,0.8806961938054,1,0.7632461748305444,2027-03-28,119,132,312.5072019843343,322.9405659649961,704.1714002322043,23.348160783210226,158.40942630382318,0.38886116043502905,638,9
1549,1,546,1,0.8469508843449943,0,1.0562363940257726,2027-03-29,245,267,431.44245345951344,765.7056627102827,3007.903873928105,178.833361249222,404.7633560742409,0.6343282409165415,836,18
1550,3,829,3,0.9637738541040943,0,0.9114109317604655,2027-03-30,55,787,270.20229313587544,31.91855350353268,815.7287129494568,551.7769383122278,354.0694486117735,0.5572127368188611,933,12
1551,1,282,10,0.8674661217691532,0,1.4477328040063053,2027-03-31,37,831,124.7175242960083,531.2594636634285,1708.7808069220969,402.752558490689,150.34368413324185,0.7774063444698757,606,23
1552,1,992,4,0.9655047387907634,0,0.6263701419470051,2027-04-01,244,576,322.7294843529884,257.83121809732637,3050.664466409054,190.03781452016077,177.256042370584,0.5974996487856004,845,21
1553,0,579,4,0.8001195877669591,1,1.4736921348501988,2027-04-02,20,453,168.51622186706928,123.17885109042903,4132.236948897562,772.6687348641699,242.4024050543137,0.6072610836969989,585,24
1554,3,198,2,0.8615638300052239,0,0.730638640214264,2027-04-03,109,339,486.2070529411691,884.9209430551036,3024.0213971175976,488.9948806787626,106.30814698432654,0.27733135061839476,542,16
1555,3,446,1,0.8482330428615524,1,1.272873936381853,2027-04-04,93,469,310.7852263301966,207.34712891994687,4712.861935018445,309.9731423668491,461.01708372119316,0.43250179083007456,150,4
1556,1,710,3,0.8467134722137222,0,0.8389699261728214,2027-04-05,393,388,321.4235175349042,824.1671820168195,4146.496284091259,161.67734641574594,382.710922282425,0.3755328482045418,248,1
1557,2,687,11,0.8136373239530926,0,0.6430813954173139,2027-04-06,409,826,462.90628512592707,419.0904507168535,1203.0806574729618,611.1633627916309,214.23384500161086,0.10914014992300079,686,27
1558,0,953,4,0.8374248540821003,0,1.3578891852462398,2027-04-07,474,760,349.83409806046996,24.147862340293337,2250.313185325718,666.2613026613708,184.8494728872328,0.35062458351124914,917,13
1559,0,351,3,0.911109913977124,0,0.8088608992364632,2027-04-08,135,719,221.09175087588287,735.207501008015,3508.184422880505,669.5972165770953,360.3104916405698,0.4888496994583602,191,26
1560,0,409,8,0.858272214567549,0,1.1588554042268422,2027-04-09,230,894,218.43784676534847,600.3961606371743,4722.827142241806,220.28736028870276,240.8994148787335,0.5798789065680648,467,8
1561,0,287,14,0.8834789564658296,1,1.0664436850866266,2027-04-10,7,468,300.6314599625825,350.7301643361411,4944.721409351019,595.3384072223521,153.20145735728272,0.8476551573683643,679,6
1562,3,696,10,0.8753733760694378,1,0.9717563093908743,2027-04-11,443,958,446.64329157166355,288.73047458700074,3934.338970832632,905.4064648584275,243.56783883819082,0.2912910074878531,846,29
1563,3,712,1,0.975180984999979,1,0.9958194726485391,2027-04-12,327,256,417.8917362945114,82.95433984673038,3081.9618751071375,353.1876007629875,442.08364245015747,0.2219431928868467,973,8
1564,2,285,14,0.9810597998021031,1,1.2322379140922877,2027-04-13,374,735,485.0962344227379,942.0113388869195,3904.7436038209635,210.7669326418441,80.87298644298356,0.7955565511991666,755,19
1565,0,785,2,0.8985913943311721,1,0.5877729141234406,2027-04-14,289,745,128.75444914088146,499.0450358451648,1729.5638875877648,772.149516020762,215.76121127686042,0.8534779952707581,175,24
1566,0,252,13,0.8660311900631209,0,1.1681806619579052,2027-04-15,250,314,207.33042758573544,94.66927240034694,1776.2136226683472,176.88294015945138,483.0527403577244,0.4903633988648676,185,24
1567,1,305,7,0.8213601408004728,1,1.3958121013985787,2027-04-16,399,807,132.0830831254904,869.9929205670257,3444.5720577304546,253.74872039489193,56.67432910456141,0.1921732490000416,326,12
1568,3,647,4,0.990680575876419,0,0.5577881970198642,2027-04-17,360,85,400.4316775609745,286.04484108963857,4423.260093799597,100.64439431196249,450.7881428890484,0.48831063942157704,462,1
1569,0,711,8,0.8120453889800595,0,0.6406533392336667,2027-04-18,396,422,156.33347566015345,211.56668857730827,4864.142701293592,267.87431607466925,218.67516435972175,0.18755466168261503,667,4
1570,2,284,11,0.8595300555136561,0,1.2166319367020315,2027-04-19,86,537,139.95452719904267,288.12806395879653,2036.0057037404822,410.3350662149784,135.2831920589557,0.8065484629605302,691,23
1571,2,394,13,0.8596132402340009,0,0.9372816482446176,2027-04-20,203,308,324.668882839823,568.9257440210403,4084.491303955941,64.15786194299112,56.740886362265776,0.666520083693,123,13
1572,3,583,3,0.864080257228043,0,0.9035486208136884,2027-04-21,218,580,264.5938848476634,83.31591965206614,4331.888623793722,871.7089108973005,81.73526062945824,0.2929096141680032,838,27
1573,2,909,6,0.8328573686544819,1,0.6369666345442359,2027-04-22,405,973,386.04053550498685,486.93934003144966,3304.2795936412676,513.6747922166857,127.3295139008865,0.8093525546534294,127,17
1574,2,846,9,0.9566322861847394,0,1.0067700407177882,2027-04-23,479,72,294.8061566801092,896.7860106730694,2064.1634700339328,588.1036318885305,61.43415727081019,0.6103213832394554,220,19
1575,3,830,1,0.8244995723931979,0,0.6265453111963772,2027-04-24,240,153,270.1338383761811,196.28987988766264,3285.898543732105,371.2857564334544,201.13244064050207,0.8626106693766948,589,19
1576,0,515,1,0.9269813318306326,0,0.9766204563105404,2027-04-25,410,290,270.2001794987884,337.8768844307214,3130.020069401807,669.8352295539119,70.2019014684893,0.8843838792084376,704,22
1577,0,819,8,0.8247692053411635,0,1.2636152989616567,2027-04-26,319,952,448.7505521595418,402.16074540113624,3229.364776084209,431.78173585103076,361.4972278300148,0.10262543138857448,952,5
1578,2,590,3,0.8141071275185914,0,0.7582643578871635,2027-04-27,257,922,258.09026028898654,590.3585044119727,3286.6709620447464,761.313774539245,418.5082010918569,0.19617136722203662,723,28
1579,2,262,5,0.9818859007371753,0,0.9807861681797273,2027-04-28,108,765,233.35885110785338,920.0617040610484,4311.761858922628,821.4021435154071,449.3587656069912,0.5375378646454686,989,11
